timestamp,request_rate_rps,response_time_max_ms,error_rate,throughput_rps,cpu_usage_percent,system_cpu_usage_percent,replica_count,jvm_gc_pause_seconds_sum,jvm_gc_pause_count,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_threads_live,jvm_threads_peak,jvm_classes_loaded,jvm_heap_utilisation,jvm_gc_avg_pause_ms,response_time_p95_ms
2026-06-15 07:43:38+00:00,,,,,,,0.0,,,,,,,,,,
2026-06-15 07:44:08+00:00,,890.4113169999999,,,86.23402163225173,86.02801204819276,1.0,,,26334408.0,268435456.0,24.0,24.0,8206.0,0.09810331463813782,,
2026-06-15 07:44:38+00:00,4.476453333333334,9403.814738,,4.44312,80.0942285041225,80.47052873563219,1.0,,,163787400.0,352321536.0,24.0,24.0,8224.0,0.46488046646118164,,64.21026041955402
2026-06-15 07:45:08+00:00,17.03333333333333,9403.814738,,17.0,83.35655994978029,83.39598381462471,3.0,0.5,72.0,205501184.0,889192448.0,68.0,68.0,8227.0,0.2311099070423054,6.944444444444444,108.95869662083318
2026-06-15 07:45:38+00:00,38.76691720551963,9403.814738,,38.733583872186294,82.79747477911144,82.90413502113363,3.0,5.4689239050729945,289.31047891251694,385022968.0,963641344.0,95.0,97.0,8233.0,0.3995500716083846,18.903303902541026,1231.0432871911473
2026-06-15 07:46:08+00:00,79.92783953902841,9403.814738,,79.82784509262143,97.50272125769652,97.40220100755526,3.0,13.182124798997666,435.981940947339,663517912.0,1275068416.0,148.0,148.0,8233.0,0.5203782821956434,30.235483539420034,2028.9931619988072
2026-06-15 07:46:38+00:00,85.90716500516787,9403.814738,,85.80715722557487,98.71136532549576,98.69921012919409,4.0,14.110922348547994,478.03454139299174,622119896.0,1594884096.0,219.0,219.0,8234.0,0.39007216735077405,29.51862496678335,2240.6567495625222
2026-06-15 07:47:08+00:00,90.51525111111111,9403.814738,,90.41525111111112,87.43509956040772,87.46557671573164,4.0,13.855999999999998,458.0,801457664.0,1587544064.0,223.0,223.0,8234.0,0.5048412086154227,30.2532751091703,2414.2682161753787
2026-06-15 07:47:38+00:00,101.18585388888889,8038.834774,,101.05252055555556,84.30851085991726,84.3247700269956,4.0,12.349683199999998,479.40546666666665,673897984.0,1681915904.0,223.0,223.0,8235.0,0.4006728174680486,25.76041380142793,2132.7827954757213
2026-06-15 07:48:08+00:00,109.73333333333335,8038.834774,,109.60000000000002,83.69594964422551,83.78918770191255,4.0,11.928,488.0,762501336.0,1715470336.0,223.0,223.0,8235.0,0.4444852936238706,24.442622950819672,1517.55511084
2026-06-15 07:48:38+00:00,95.63333333333333,8038.834774,,95.5,66.89592938549052,66.8419244903931,4.0,5.570000000000003,366.0,617904528.0,1762656256.0,223.0,223.0,8235.0,0.3505530507702121,15.218579234972685,857.6512797250008
2026-06-15 07:49:08+00:00,38.766666666666666,5986.316963,,38.63333333333334,28.460619452624936,28.50294025120202,4.0,0.3319999999999955,126.0,547807720.0,1762656256.0,223.0,223.0,8237.0,0.31078533783049755,2.6349206349205994,29.52069141133349
2026-06-15 07:49:38+00:00,19.733333333333327,5986.316963,,19.599999999999998,17.558097935403957,17.4810828310232,4.0,0.13000000000000012,70.0,761209168.0,1762656256.0,223.0,223.0,8237.0,0.4318534401752352,1.8571428571428588,11.868780721807395
2026-06-15 07:50:08+00:00,17.8,4254.349861,,17.666666666666664,16.787641370974704,16.778827977963395,4.0,0.16400000000000647,68.0,577181272.0,1762656256.0,223.0,223.0,8237.0,0.3274497055425877,2.4117647058824483,11.237237787500009
2026-06-15 07:50:38+00:00,17.566666666666666,3403.023581,,17.433333333333334,25.768215377766108,25.796043800630613,4.0,0.13999999999999968,62.0,926149528.0,1762656256.0,223.0,223.0,8239.0,0.5254283271893939,2.258064516129027,16.41215551111111
2026-06-15 07:51:08+00:00,26.10000000000001,892.207764,,25.966666666666672,20.426697600845305,20.493118160780057,4.0,0.2139999999999982,88.0,789651760.0,1762656256.0,223.0,223.0,8239.0,0.44798965045627137,2.4318181818181612,17.573058250000003
2026-06-15 07:51:38+00:00,88.56666666666666,1198.0271989999999,,88.43333333333334,51.6216394066092,51.54103378461681,4.0,2.303999999999996,314.0,604482368.0,1762656256.0,223.0,223.0,8244.0,0.3429383159322018,7.337579617834381,139.3627398300009
2026-06-15 07:52:08+00:00,146.33333333333331,1226.0810419999998,,146.2,91.01820165421476,91.0812241447271,4.0,6.608000000000002,506.0,659012632.0,1875902464.0,230.0,230.0,8245.0,0.3513043160009411,13.059288537549412,526.5146048657402
2026-06-15 07:52:38+00:00,155.43333333333334,2494.500447,,155.3,99.58326687780217,99.47406221716791,4.0,8.454,534.0,913661952.0,1943011328.0,242.0,242.0,8245.0,0.4702298637344846,15.831460674157306,947.3717966926228
