timestamp,request_rate_rps,response_time_max_ms,error_rate,throughput_rps,cpu_usage_percent,system_cpu_usage_percent,replica_count,jvm_gc_pause_seconds_sum,jvm_gc_pause_count,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_threads_live,jvm_threads_peak,jvm_classes_loaded,jvm_heap_utilisation,jvm_gc_avg_pause_ms,response_time_p95_ms
2026-06-16 05:07:35+00:00,,208.162667,,,93.26818675352877,93.32801302931595,1.0,,,69000384.0,268435456.0,22.0,22.0,,0.2570464611053467,,
2026-06-16 05:08:05+00:00,0.1477711111111111,6395.529912,,0.11443777777777778,89.03508771929825,89.01286549707602,1.0,,,211660800.0,340787200.0,32.0,32.0,,0.62109375,,211.03814447541163
2026-06-16 05:08:35+00:00,15.199493383994934,6395.529912,,15.166163383661633,69.74885844748859,70.06316151202749,1.0,0.7379262073792621,85.30713595307135,237708800.0,374341632.0,32.0,32.0,,0.6350049785539216,8.65022836759173,1659.8672095646552
2026-06-16 05:09:05+00:00,20.2020202020202,6395.529912,,20.168683535020165,40.13377926421405,40.01515555555555,1.0,0.7960796079607958,88.008800880088,122395632.0,279969792.0,32.0,32.0,,0.43717442201764395,9.045454545454541,92.7529861395759
2026-06-16 05:09:35+00:00,20.066666666666666,6395.529912,,20.03333333333333,70.75828986703691,70.74019450344186,3.0,1.1060000000000003,78.0,186598400.0,816840704.0,76.0,76.0,,0.2284391547657253,14.179487179487182,21.877283657839545
2026-06-16 05:10:05+00:00,9.366666666666665,6395.529912,,9.299999999999999,44.173656743661226,44.362948875641614,3.0,0.3819999999999997,38.0,310159872.0,816840704.0,76.0,76.0,,0.3797066802390886,10.05263157894736,22.29971593749999
2026-06-16 05:10:35+00:00,20.666666666666664,6395.529912,,20.566666666666663,23.227146169520914,23.174761103942366,3.0,0.4039999999999998,78.0,351613952.0,816840704.0,76.0,76.0,,0.43045596317394097,5.179487179487177,20.672523211318993
2026-06-16 05:11:05+00:00,20.633333333333336,2302.1989559999997,,20.533333333333335,18.082588060141962,18.057888217319082,3.0,0.38000000000000034,72.0,303041024.0,816840704.0,76.0,76.0,,0.3709915807525674,5.277777777777782,16.22734635714667
2026-06-16 05:11:35+00:00,16.666666666666668,2302.1989559999997,,16.566666666666666,47.26828948275449,47.26829586935175,5.0,0.37999999999999956,68.0,445940224.0,1390411776.0,120.0,120.0,8212.0,0.3207252928214555,5.5882352941176405,18.69026900929167
2026-06-16 05:12:05+00:00,20.2996,2302.1989559999997,,20.13293333333333,21.274016104338934,21.37924267300789,5.0,0.22800000000000006,70.0,500501296.0,1390411776.0,120.0,120.0,8226.0,0.3599662378003335,3.257142857142858,24.941074595073207
2026-06-16 05:12:35+00:00,21.06666666666667,2302.1989559999997,,20.900000000000002,14.797007011682965,15.016133717485348,5.0,0.4760000000000004,72.0,437565472.0,1390411776.0,120.0,120.0,8228.0,0.31470207571084324,6.611111111111117,16.429878698523822
2026-06-16 05:13:05+00:00,21.733333333333338,1799.247954,,21.56666666666667,15.007179325933024,14.948919855528533,5.0,0.3520000000000003,66.0,467707176.0,1390411776.0,120.0,120.0,8233.0,0.3363803328432109,5.333333333333338,16.053986995308335
