timestamp,request_rate_rps,response_time_p50_ms,response_time_p95_ms,response_time_p99_ms,response_time_max_ms,failure_rate_rps,error_rate,cpu_usage_percent,system_cpu_usage_percent,replica_count,jvm_gc_pause_seconds_sum,jvm_gc_pause_count,jvm_heap_used_bytes,jvm_heap_committed_bytes,jvm_threads_live,jvm_threads_peak,jvm_classes_loaded,jvm_heap_utilisation,jvm_gc_avg_pause_ms
2026-06-10 21:37:00+00:00,11.740064666666667,19.0,224.6153846153846,304.61538461538464,305.0,0.0,,82.6797385620915,82.78996732026144,1.0,,,54898688.0,268435456.0,22.0,22.0,8113.0,0.2045135498046875,
2026-06-10 21:37:30+00:00,20.053333333333335,2.033333333333333,155.66666666666666,198.66666666666666,234.0,0.0,,60.97560975609756,60.714715447154475,1.0,0.776594987335022,73.99013464871351,81291776.0,268435456.0,28.0,28.0,8226.0,0.302835464477539,10.495926126126124
2026-06-10 21:38:00+00:00,20.017241379310345,1.1724137931034482,102.0,156.17241379310346,168.27586206896552,0.0,,54.54545454545454,55.00592286501378,1.0,0.776594987335022,73.99013464871351,182824960.0,268435456.0,28.0,28.0,8230.0,0.6810760498046875,10.495926126126124
2026-06-10 21:38:30+00:00,19.983333333333334,1.3,122.66666666666667,186.33333333333334,220.33333333333334,0.0,,46.83908045977011,46.54362068965517,1.0,0.2380079335977868,84.00280009333646,127791104.0,268435456.0,28.0,28.0,8234.0,0.4760589599609375,2.8333333333333357
2026-06-10 21:39:00+00:00,20.006666666666668,1.2666666666666666,139.33333333333334,212.33333333333334,243.33333333333334,0.0,,44.11764705882353,44.4469362745098,1.0,0.9280000000000002,104.00000000000004,237685760.0,441450496.0,28.0,28.0,8240.0,0.538419963628266,8.923076923076923
2026-06-10 21:39:30+00:00,20.02,1.1666666666666667,109.56666666666666,183.66666666666666,194.33333333333334,0.0,,53.62318840579711,53.13359420289855,1.0,1.6821682168216825,118.011801180118,64759808.0,311427072.0,28.0,28.0,8240.0,0.2079453388047138,14.2542372881356
2026-06-10 21:40:00+00:00,20.0,1.0333333333333334,130.96666666666667,187.66666666666666,212.33333333333334,0.0,,51.43678160919541,51.76408045977011,1.0,1.0998533528862815,79.98933475536595,152850432.0,268435456.0,28.0,28.0,8241.0,0.5694122314453125,13.749999999999996
2026-06-10 21:40:30+00:00,19.990000000000002,1.0,114.66666666666667,197.0,201.66666666666666,0.0,,51.85185185185185,51.65786324786325,1.0,0.8159999999999998,118.0,93797968.0,324009984.0,28.0,28.0,8241.0,0.2894909806236094,6.915254237288134
2026-06-10 21:41:00+00:00,19.983333333333334,1.2,112.33333333333333,200.66666666666666,204.0,0.0,,44.87179487179488,44.966358974358975,1.0,0.8659711342955231,117.9960667977734,147585024.0,331350016.0,28.0,28.0,8241.0,0.4454052116297468,7.338983050847455
2026-06-10 21:41:30+00:00,20.06,1.0,105.63333333333334,159.33333333333334,185.33333333333334,0.0,,49.849849849849846,49.92627627627627,1.0,0.7999733342221933,109.9963334555515,61807856.0,376438784.0,29.0,29.0,8241.0,0.1641909883546962,7.272727272727279
2026-06-10 21:42:00+00:00,19.996666666666666,1.0,79.9,115.33333333333333,129.33333333333334,0.0,,45.66929133858268,45.76186351706037,1.0,1.3600453348444954,70.00233341111371,90160640.0,407896064.0,29.0,29.0,8241.0,0.2210382691998714,19.42857142857143
2026-06-10 21:42:30+00:00,20.003333333333334,1.0,93.5,156.33333333333334,177.33333333333334,0.0,,42.04204204204204,41.8612012012012,1.0,0.5759808006399775,51.99826672444252,73450232.0,407896064.0,29.0,29.0,8243.0,0.1800709506233431,11.076923076923054
2026-06-10 21:43:00+00:00,20.0,1.0,41.172413793103445,102.13793103448276,104.48275862068965,0.0,,65.87675245867337,65.775591127851,2.0,0.3179682031796834,63.99360063993601,333572096.0,676331520.0,51.0,51.0,8243.0,0.4932079699612403,4.968750000000021
2026-06-10 21:43:30+00:00,19.986666666666668,1.4,78.3,215.46666666666667,255.46666666666667,0.0,,28.920966420966423,29.06809275184275,2.0,0.161994600179993,55.99813339555348,303714816.0,676331520.0,51.0,51.0,8244.0,0.4490620457848837,2.892857142857126
2026-06-10 21:44:00+00:00,20.013333333333332,1.2,83.2,101.53333333333333,101.83333333333333,0.0,,21.91932624113475,22.4905507535461,2.0,0.1860124008267217,52.00346689779319,346525184.0,676331520.0,51.0,51.0,8245.0,0.5123599503391473,3.576923076923076
2026-06-10 21:44:30+00:00,19.993333333333332,1.0,67.5,133.13333333333333,148.06666666666666,0.0,,32.62292258675622,32.66726943942134,2.0,0.0460000000000011,24.0,417712400.0,676331520.0,51.0,51.0,8249.0,0.6176148643789365,1.9166666666667147
